textbox22,Textbox9
generated on 05/03/2020 21:13:08 UTC,Data from: All sites

Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Philippines,Western Pacific Region of WHO,South-East Asia,2015,10,2015-03-02,2015-03-08,4,4,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,11,2015-03-09,2015-03-15,24,24,0,4,1,0,0,5,0,0,0,0,5,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,12,2015-03-16,2015-03-22,31,31,0,5,0,0,0,5,0,0,0,0,5,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,13,2015-03-23,2015-03-29,8,8,0,3,0,0,0,3,0,0,0,0,3,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,14,2015-03-30,2015-04-05,6,6,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,15,2015-04-06,2015-04-12,11,11,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,16,2015-04-13,2015-04-19,10,10,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,17,2015-04-20,2015-04-26,15,15,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,18,2015-04-27,2015-05-03,16,16,0,0,1,0,0,1,0,0,0,0,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,19,2015-05-04,2015-05-10,15,15,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,20,2015-05-11,2015-05-17,14,14,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,21,2015-05-18,2015-05-24,9,9,0,2,0,0,0,2,0,0,0,0,2,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,22,2015-05-25,2015-05-31,22,22,0,0,5,0,0,5,0,0,0,0,5,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,23,2015-06-01,2015-06-07,9,9,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,24,2015-06-08,2015-06-14,21,21,0,0,1,0,0,1,0,0,0,0,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,25,2015-06-15,2015-06-21,15,15,0,0,4,0,0,4,0,0,0,0,4,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,26,2015-06-22,2015-06-28,26,26,0,1,1,0,0,2,0,0,0,0,2,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,27,2015-06-29,2015-07-05,23,23,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,28,2015-07-06,2015-07-12,25,25,0,4,7,0,0,11,0,0,1,1,12,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,29,2015-07-13,2015-07-19,30,30,0,3,10,0,0,13,0,0,0,0,13,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,30,2015-07-20,2015-07-26,13,13,0,0,3,0,0,3,0,0,0,0,3,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,31,2015-07-27,2015-08-02,30,30,0,1,10,0,0,11,0,0,0,0,11,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,32,2015-08-03,2015-08-09,25,25,0,0,6,0,0,6,0,0,0,0,6,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,33,2015-08-10,2015-08-16,24,24,0,0,3,0,0,3,0,0,0,0,3,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,34,2015-08-17,2015-08-23,20,20,0,1,5,0,0,6,0,0,0,0,6,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,35,2015-08-24,2015-08-30,16,16,0,0,4,0,0,4,0,0,0,0,4,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,36,2015-08-31,2015-09-06,4,4,0,0,1,0,0,1,0,0,0,0,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,37,2015-09-07,2015-09-13,18,18,0,0,2,0,0,2,0,0,0,0,2,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,38,2015-09-14,2015-09-20,17,17,0,1,1,0,0,2,0,0,0,0,2,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,39,2015-09-21,2015-09-27,17,17,,1,1,0,0,2,,0,0,0,2,3,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,40,2015-09-28,2015-10-04,23,23,,0,0,0,0,0,,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,41,2015-10-05,2015-10-11,42,42,,1,0,0,0,1,,0,0,0,1,2,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,42,2015-10-12,2015-10-18,18,18,,1,0,0,0,1,,0,0,0,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,43,2015-10-19,2015-10-25,7,7,,0,0,0,0,0,,0,0,0,0,7,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,44,2015-10-26,2015-11-01,24,24,,0,0,0,0,0,,0,0,0,0,8,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,45,2015-11-02,2015-11-08,16,16,,1,0,0,0,1,,0,0,0,1,8,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,46,2015-11-09,2015-11-15,9,9,,0,0,0,0,0,,0,0,0,0,7,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,47,2015-11-16,2015-11-22,6,6,,1,0,0,0,1,,0,0,0,1,6,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,48,2015-11-23,2015-11-29,21,21,,0,0,0,0,0,,0,0,0,0,5,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,49,2015-11-30,2015-12-06,7,7,,0,0,0,0,0,,0,0,0,0,13,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,50,2015-12-07,2015-12-13,9,9,,0,0,0,0,0,1,0,0,1,1,18,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,51,2015-12-14,2015-12-20,10,10,,0,0,0,0,0,,0,0,0,0,7,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2015,52,2015-12-21,2015-12-27,,,,,,,,0,,,0,0,0,8,No Report
Philippines,Western Pacific Region of WHO,South-East Asia,2015,53,2015-12-28,2016-01-03,,,,,,,,0,1,,,1,1,10,No Report
Philippines,Western Pacific Region of WHO,South-East Asia,2016,1,2016-01-04,2016-01-10,1,1,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,2,2016-01-11,2016-01-17,17,17,0,3,0,0,0,3,0,0,2,2,5,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,3,2016-01-18,2016-01-24,39,39,0,6,0,0,0,6,0,0,3,3,9,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,4,2016-01-25,2016-01-31,40,40,0,8,0,0,0,8,0,0,3,3,11,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,5,2016-02-01,2016-02-07,27,27,0,4,0,0,0,4,0,0,3,3,7,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,6,2016-02-08,2016-02-14,9,9,0,2,0,0,0,2,0,0,0,0,2,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,7,2016-02-15,2016-02-21,30,30,0,2,0,0,0,2,0,0,0,0,2,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,8,2016-02-22,2016-02-28,29,29,0,9,0,0,0,9,0,0,6,6,15,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,9,2016-02-29,2016-03-06,35,35,0,1,0,0,0,1,0,0,9,9,10,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,10,2016-03-07,2016-03-13,13,13,0,3,0,0,0,3,0,0,3,3,6,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,11,2016-03-14,2016-03-20,27,27,0,2,0,0,0,2,0,0,9,9,11,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,12,2016-03-21,2016-03-27,41,41,0,4,0,0,0,4,0,0,7,7,11,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,13,2016-03-28,2016-04-03,23,23,0,0,0,0,0,0,0,0,4,4,4,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,14,2016-04-04,2016-04-10,21,21,0,0,0,0,0,0,0,0,5,5,5,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,15,2016-04-11,2016-04-17,9,9,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,16,2016-04-18,2016-04-24,20,20,0,2,0,0,0,2,0,0,1,1,3,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,17,2016-04-25,2016-05-01,14,14,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,18,2016-05-02,2016-05-08,17,17,0,0,0,0,0,0,0,0,4,4,4,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,19,2016-05-09,2016-05-15,,,,,,,,,,,,,,,No Report
Philippines,Western Pacific Region of WHO,South-East Asia,2016,20,2016-05-16,2016-05-22,20,20,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,21,2016-05-23,2016-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,22,2016-05-30,2016-06-05,18,18,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,23,2016-06-06,2016-06-12,17,17,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,24,2016-06-13,2016-06-19,14,14,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,25,2016-06-20,2016-06-26,14,14,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,26,2016-06-27,2016-07-03,9,9,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,27,2016-07-04,2016-07-10,15,15,0,0,0,0,0,0,0,0,3,3,3,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,28,2016-07-11,2016-07-17,26,26,0,3,0,0,0,3,0,0,5,5,8,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,29,2016-07-18,2016-07-24,45,45,0,3,1,0,0,4,0,0,15,15,19,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,30,2016-07-25,2016-07-31,33,33,0,1,2,0,0,3,0,0,8,8,11,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,31,2016-08-01,2016-08-07,22,22,0,1,2,0,0,3,0,0,1,1,4,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,32,2016-08-08,2016-08-14,37,37,0,2,4,0,0,6,0,0,5,5,11,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,33,2016-08-15,2016-08-21,31,31,0,2,8,0,0,10,0,0,8,8,18,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,34,2016-08-22,2016-08-28,29,29,0,1,4,0,0,5,0,0,8,8,13,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,35,2016-08-29,2016-09-04,18,18,0,0,4,0,0,4,0,0,3,3,7,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,36,2016-09-05,2016-09-11,30,30,0,0,5,0,0,5,0,0,8,8,13,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,37,2016-09-12,2016-09-18,10,10,0,0,1,0,0,1,0,0,1,1,2,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,38,2016-09-19,2016-09-25,30,30,0,0,7,0,0,7,0,0,8,8,15,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,39,2016-09-26,2016-10-02,22,22,0,0,2,0,0,2,0,0,5,5,7,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,40,2016-10-03,2016-10-09,24,24,0,0,1,0,0,1,0,0,2,2,3,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,41,2016-10-10,2016-10-16,12,12,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,42,2016-10-17,2016-10-23,28,28,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,43,2016-10-24,2016-10-30,13,13,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,44,2016-10-31,2016-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,45,2016-11-07,2016-11-13,10,0,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,46,2016-11-14,2016-11-20,29,29,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,47,2016-11-21,2016-11-27,7,7,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,48,2016-11-28,2016-12-04,28,28,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,49,2016-12-05,2016-12-11,18,18,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,50,2016-12-12,2016-12-18,22,22,0,0,0,0,0,0,0,0,4,4,4,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,51,2016-12-19,2016-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2016,52,2016-12-26,2017-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,1,2017-01-02,2017-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,2,2017-01-09,2017-01-15,28,28,0,1,0,0,0,1,0,0,1,1,2,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,3,2017-01-16,2017-01-22,14,14,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,4,2017-01-23,2017-01-29,18,18,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,5,2017-01-30,2017-02-05,25,25,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,6,2017-02-06,2017-02-12,23,23,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,7,2017-02-13,2017-02-19,14,14,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,8,2017-02-20,2017-02-26,30,30,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,9,2017-02-27,2017-03-05,17,17,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,10,2017-03-06,2017-03-12,15,15,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,11,2017-03-13,2017-03-19,17,17,0,1,0,0,0,1,0,0,1,1,2,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,12,2017-03-20,2017-03-26,25,25,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,13,2017-03-27,2017-04-02,16,16,0,2,0,0,1,3,0,0,1,1,4,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,14,2017-04-03,2017-04-09,24,24,0,0,1,0,1,2,0,0,1,1,3,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,15,2017-04-10,2017-04-16,20,19,0,2,0,0,0,2,0,0,0,0,2,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,16,2017-04-17,2017-04-23,20,20,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,17,2017-04-24,2017-04-30,10,10,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,18,2017-05-01,2017-05-07,18,18,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,19,2017-05-08,2017-05-14,33,33,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,20,2017-05-15,2017-05-21,38,33,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,21,2017-05-22,2017-05-28,17,17,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,22,2017-05-29,2017-06-04,30,30,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,23,2017-06-05,2017-06-11,32,32,0,4,1,0,0,5,0,0,0,0,5,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,24,2017-06-12,2017-06-18,14,14,0,5,1,0,0,6,0,0,0,0,6,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,25,2017-06-19,2017-06-25,31,31,0,8,1,0,0,9,0,0,2,2,11,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,26,2017-06-26,2017-07-02,25,25,0,4,2,0,0,6,0,0,1,1,7,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,27,2017-07-03,2017-07-09,10,10,0,4,1,0,0,5,0,0,0,0,5,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,28,2017-07-10,2017-07-16,45,45,0,9,1,0,0,10,0,0,3,3,13,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,29,2017-07-17,2017-07-23,46,46,0,13,1,0,4,18,3,0,0,3,21,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,30,2017-07-24,2017-07-30,51,51,0,11,3,0,0,14,0,0,0,0,14,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,31,2017-07-31,2017-08-06,40,40,0,15,1,0,0,16,0,0,0,0,16,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,32,2017-08-07,2017-08-13,36,36,0,8,4,0,0,12,2,0,0,2,14,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,33,2017-08-14,2017-08-20,47,47,0,14,2,0,1,17,0,0,0,0,17,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,34,2017-08-21,2017-08-27,18,18,0,2,1,0,2,5,2,0,0,2,7,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,35,2017-08-28,2017-09-03,21,21,0,4,0,0,0,4,1,1,0,2,6,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,36,2017-09-04,2017-09-10,42,42,0,5,0,0,0,5,4,0,0,4,9,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,37,2017-09-11,2017-09-17,38,38,0,13,3,0,0,16,0,2,0,2,18,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,38,2017-09-18,2017-09-24,49,49,0,11,6,0,0,17,5,1,0,6,23,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,39,2017-09-25,2017-10-01,32,32,0,1,4,0,0,5,1,0,0,1,6,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,40,2017-10-02,2017-10-08,40,40,0,0,6,0,0,6,5,1,0,6,12,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,41,2017-10-09,2017-10-15,34,34,0,0,3,0,0,3,4,1,0,5,8,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,42,2017-10-16,2017-10-22,2,2,0,0,1,0,0,1,0,0,0,0,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,43,2017-10-23,2017-10-29,30,30,0,1,4,0,0,5,2,1,0,3,8,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,44,2017-10-30,2017-11-05,5,5,0,0,0,0,0,0,1,0,0,1,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,45,2017-11-06,2017-11-12,47,47,0,0,4,0,0,4,0,1,0,1,5,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,46,2017-11-13,2017-11-19,11,11,0,0,1,0,0,1,2,1,0,3,4,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,47,2017-11-20,2017-11-26,19,19,0,0,2,0,0,2,1,1,0,2,4,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,48,2017-11-27,2017-12-03,29,29,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,49,2017-12-04,2017-12-10,32,32,0,0,0,0,0,0,1,0,0,1,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,50,2017-12-11,2017-12-17,16,16,0,0,0,0,0,0,0,4,0,4,4,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2017,51,2017-12-18,2017-12-24,,,,,,,,0,,,0,0,0,,No Report
Philippines,Western Pacific Region of WHO,South-East Asia,2017,52,2017-12-25,2017-12-31,,,,,,,,0,,,0,0,0,,No Report
Philippines,Western Pacific Region of WHO,South-East Asia,2018,1,2018-01-01,2018-01-07,4,4,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2018,2,2018-01-08,2018-01-14,34,34,0,0,0,0,0,0,3,0,0,3,3,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2018,3,2018-01-15,2018-01-21,23,23,0,0,0,0,0,0,1,0,0,1,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2018,4,2018-01-22,2018-01-28,24,24,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2018,5,2018-01-29,2018-02-04,54,54,0,0,1,0,0,1,4,0,0,4,5,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2018,6,2018-02-05,2018-02-11,45,45,0,0,1,0,0,1,0,0,0,0,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2018,7,2018-02-12,2018-02-18,18,18,0,0,0,0,0,0,1,0,0,1,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2018,8,2018-02-19,2018-02-25,28,28,0,0,0,0,0,0,5,0,0,5,5,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2018,9,2018-02-26,2018-03-04,22,22,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2018,10,2018-03-05,2018-03-11,21,21,0,0,0,0,0,0,1,0,0,1,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2018,11,2018-03-12,2018-03-18,40,40,0,0,1,0,0,1,0,0,0,0,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2018,12,2018-03-19,2018-03-25,30,30,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2018,13,2018-03-26,2018-04-01,30,30,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2018,14,2018-04-02,2018-04-08,24,24,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2018,15,2018-04-09,2018-04-15,8,8,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2018,16,2018-04-16,2018-04-22,19,19,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2018,17,2018-04-23,2018-04-29,29,29,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2018,18,2018-04-30,2018-05-06,,,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2018,19,2018-05-07,2018-05-13,,,0,,0,0,0,0,0,,0,0,0,,No Report
Philippines,Western Pacific Region of WHO,South-East Asia,2018,20,2018-05-14,2018-05-20,,,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2018,21,2018-05-21,2018-05-27,21,21,0,0,0,0,0,0,0,0,0,0,0,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2018,22,2018-05-28,2018-06-03,29,29,0,0,1,0,0,1,0,0,0,0,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2018,23,2018-06-04,2018-06-10,29,29,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2018,24,2018-06-11,2018-06-17,23,23,0,0,3,0,0,3,0,0,0,0,3,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2018,25,2018-06-18,2018-06-24,23,23,0,0,2,0,0,2,0,0,0,0,2,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2018,26,2018-06-25,2018-07-01,16,16,0,1,3,0,0,4,0,0,0,0,4,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2018,27,2018-07-02,2018-07-08,23,23,0,0,8,0,0,8,0,0,0,0,8,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2018,28,2018-07-09,2018-07-15,25,25,0,0,7,0,0,7,0,0,0,0,7,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2018,29,2018-07-16,2018-07-22,18,18,0,0,6,0,0,6,0,0,0,0,6,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2018,30,2018-07-23,2018-07-29,65,65,0,1,25,0,0,26,0,0,0,0,26,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2018,31,2018-07-30,2018-08-05,43,43,0,1,19,0,0,20,0,0,0,0,20,,Sporadic
Philippines,Western Pacific Region of WHO,South-East Asia,2018,32,2018-08-06,2018-08-12,70,70,0,1,24,0,0,25,0,2,0,2,27,,Sporadic
